Freq.	LP
9.79489985408648e+003	(5.07338548841317e-001dB,8.69600461940679e+001°)
9.81747943019934e+003	(5.10416393085025e-001dB,8.67310830115429e+001°)
9.84011105761083e+003	(5.13501864296278e-001dB,8.65014896670803e+001°)
9.86279485631159e+003	(5.16594914472626e-001dB,8.62712641307562e+001°)
9.88553094656888e+003	(5.19695494525364e-001dB,8.60404043675683e+001°)
9.90831944892716e+003	(5.22803554269323e-001dB,8.58089083374875e+001°)
9.93116048420882e+003	(5.25919042412191e-001dB,8.55767739955086e+001°)
9.95405417351475e+003	(5.29041906544063e-001dB,8.53439992917041e+001°)
9.97700063822501e+003	(5.32172093127113e-001dB,8.51105821712788e+001°)
9.99999999999948e+003	(5.35309547485043e-001dB,8.48765205746267e+001°)
1.00230523807785e+004	(5.38454213792672e-001dB,8.46418124373875e+001°)
1.00461579027834e+004	(5.41606035065617e-001dB,8.44064556905073e+001°)
1.00693166885175e+004	(5.44764953149749e-001dB,8.41704482602982e+001°)
1.00925288607663e+004	(5.47930908710922e-001dB,8.39337880685016e+001°)
1.01157945425985e+004	(5.51103841224603e-001dB,8.36964730323513e+001°)
1.01391138573663e+004	(5.54283688965527e-001dB,8.34585010646399e+001°)
1.01624869287064e+004	(5.57470388997478e-001dB,8.32198700737848e+001°)
1.01859138805406e+004	(5.60663877163027e-001dB,8.29805779638986e+001°)
1.02093948370763e+004	(5.63864088073271e-001dB,8.27406226348579e+001°)
1.02329299228070e+004	(5.67070955097704e-001dB,8.25000019823760e+001°)
1.02565192625135e+004	(5.70284410354171e-001dB,8.22587138980774e+001°)
1.02801629812642e+004	(5.73504384698713e-001dB,8.20167562695720e+001°)
1.03038612044156e+004	(5.76730807715606e-001dB,8.17741269805331e+001°)
1.03276140576134e+004	(5.79963607707409e-001dB,8.15308239107762e+001°)
1.03514216667929e+004	(5.83202711685153e-001dB,8.12868449363398e+001°)
1.03752841581796e+004	(5.86448045358386e-001dB,8.10421879295674e+001°)
1.03992016582900e+004	(5.89699533125604e-001dB,8.07968507591925e+001°)
1.04231742939325e+004	(5.92957098064498e-001dB,8.05508312904239e+001°)
1.04472021922074e+004	(5.96220661922364e-001dB,8.03041273850344e+001°)
1.04712854805084e+004	(5.99490145106715e-001dB,8.00567369014498e+001°)
1.04954242865227e+004	(6.02765466675783e-001dB,7.98086576948410e+001°)
1.05196187382317e+004	(6.06046544329302e-001dB,7.95598876172175e+001°)
1.05438689639120e+004	(6.09333294399291e-001dB,7.93104245175228e+001°)
1.05681750921360e+004	(6.12625631840952e-001dB,7.90602662417312e+001°)
1.05925372517723e+004	(6.15923470223731e-001dB,7.88094106329477e+001°)
1.06169555719867e+004	(6.19226721722473e-001dB,7.85578555315092e+001°)
1.06414301822426e+004	(6.22535297108602e-001dB,7.83055987750868e+001°)
1.06659612123020e+004	(6.25849105741672e-001dB,7.80526381987921e+001°)
1.06905487922260e+004	(6.29168055560851e-001dB,7.77989716352836e+001°)
1.07151930523755e+004	(6.32492053076542e-001dB,7.75445969148759e+001°)
1.07398941234119e+004	(6.35821003362281e-001dB,7.72895118656511e+001°)
1.07646521362978e+004	(6.39154810046677e-001dB,7.70337143135719e+001°)
1.07894672222977e+004	(6.42493375305635e-001dB,7.67772020825965e+001°)
1.08143395129788e+004	(6.45836599854607e-001dB,7.65199729947967e+001°)
1.08392691402115e+004	(6.49184382941051e-001dB,7.62620248704763e+001°)
1.08642562361701e+004	(6.52536622337174e-001dB,7.60033555282934e+001°)
1.08893009333337e+004	(6.55893214332757e-001dB,7.57439627853838e+001°)
1.09144033644870e+004	(6.59254053728138e-001dB,7.54838444574861e+001°)
1.09395636627203e+004	(6.62619033827581e-001dB,7.52229983590702e+001°)
1.09647819614313e+004	(6.65988046432612e-001dB,7.49614223034672e+001°)
1.09900583943246e+004	(6.69360981835774e-001dB,7.46991141030010e+001°)
1.10153930954136e+004	(6.72737728814456e-001dB,7.44360715691229e+001°)
1.10407861990201e+004	(6.76118174625124e-001dB,7.41722925125482e+001°)
1.10662378397761e+004	(6.79502204997511e-001dB,7.39077747433943e+001°)
1.10917481526234e+004	(6.82889704129402e-001dB,7.36425160713219e+001°)
1.11173172728153e+004	(6.86280554681393e-001dB,7.33765143056776e+001°)
1.11429453359167e+004	(6.89674637771997e-001dB,7.31097672556395e+001°)
1.11686324778050e+004	(6.93071832973133e-001dB,7.28422727303639e+001°)
1.11943788346709e+004	(6.96472018305725e-001dB,7.25740285391355e+001°)
1.12201845430190e+004	(6.99875070235645e-001dB,7.23050324915188e+001°)
1.12460497396687e+004	(7.03280863669994e-001dB,7.20352823975120e+001°)
1.12719745617545e+004	(7.06689271953673e-001dB,7.17647760677036e+001°)
1.12979591467274e+004	(7.10100166866266e-001dB,7.14935113134302e+001°)
1.13240036323550e+004	(7.13513418619123e-001dB,7.12214859469377e+001°)
1.13501081567225e+004	(7.16928895853006e-001dB,7.09486977815438e+001°)
1.13762728582337e+004	(7.20346465635880e-001dB,7.06751446318031e+001°)
1.14024978756111e+004	(7.23765993461155e-001dB,7.04008243136747e+001°)
1.14287833478971e+004	(7.27187343246187e-001dB,7.01257346446906e+001°)
1.14551294144547e+004	(7.30610377331366e-001dB,6.98498734441291e+001°)
1.14815362149682e+004	(7.34034956479209e-001dB,6.95732385331874e+001°)
1.15080038894437e+004	(7.37460939874319e-001dB,6.92958277351582e+001°)
1.15345325782103e+004	(7.40888185123208e-001dB,6.90176388756076e+001°)
1.15611224219203e+004	(7.44316548255064e-001dB,6.87386697825562e+001°)
1.15877735615506e+004	(7.47745883722488e-001dB,6.84589182866613e+001°)
1.16144861384028e+004	(7.51176044402960e-001dB,6.81783822214016e+001°)
1.16412602941043e+004	(7.54606881600553e-001dB,6.78970594232650e+001°)
1.16680961706090e+004	(7.58038245048268e-001dB,6.76149477319364e+001°)
1.16949939101981e+004	(7.61469982910642e-001dB,6.73320449904901e+001°)
1.17219536554807e+004	(7.64901941787010e-001dB,6.70483490455828e+001°)
1.17489755493946e+004	(7.68333966715085e-001dB,6.67638577476487e+001°)
1.17760597352074e+004	(7.71765901175173e-001dB,6.64785689510977e+001°)
1.18032063565166e+004	(7.75197587094783e-001dB,6.61924805145142e+001°)
1.18304155572510e+004	(7.78628864853823e-001dB,6.59055903008596e+001°)
1.18576874816709e+004	(7.82059573290277e-001dB,6.56178961776753e+001°)
1.18850222743695e+004	(7.85489549706473e-001dB,6.53293960172885e+001°)
1.19124200802731e+004	(7.88918629875818e-001dB,6.50400876970198e+001°)
1.19398810446421e+004	(7.92346648050223e-001dB,6.47499690993933e+001°)
1.19674053130718e+004	(7.95773436967962e-001dB,6.44590381123473e+001°)
1.19949930314931e+004	(7.99198827862170e-001dB,6.41672926294481e+001°)
1.20226443461735e+004	(8.02622650470038e-001dB,6.38747305501050e+001°)
1.20503594037173e+004	(8.06044733042419e-001dB,6.35813497797874e+001°)
1.20781383510671e+004	(8.09464902354230e-001dB,6.32871482302438e+001°)
1.21059813355041e+004	(8.12882983715424e-001dB,6.29921238197221e+001°)
1.21338885046491e+004	(8.16298800982541e-001dB,6.26962744731922e+001°)
1.21618600064630e+004	(8.19712176571135e-001dB,6.23995981225696e+001°)
1.21898959892480e+004	(8.23122931468498e-001dB,6.21020927069409e+001°)
1.22179966016480e+004	(8.26530885247505e-001dB,6.18037561727915e+001°)
1.22461619926498e+004	(8.29935856080791e-001dB,6.15045864742338e+001°)
1.22743923115834e+004	(8.33337660755918e-001dB,6.12045815732377e+001°)
1.23026877081231e+004	(8.36736114690957e-001dB,6.09037394398615e+001°)
1.23310483322884e+004	(8.40131031951200e-001dB,6.06020580524865e+001°)
1.23594743344444e+004	(8.43522225266176e-001dB,6.02995353980491e+001°)
1.23879658653030e+004	(8.46909506047862e-001dB,5.99961694722784e+001°)
1.24165230759234e+004	(8.50292684409277e-001dB,5.96919582799321e+001°)
1.24451461177131e+004	(8.53671569184125e-001dB,5.93868998350343e+001°)
1.24738351424287e+004	(8.57045967947179e-001dB,5.90809921611154e+001°)
1.25025903021765e+004	(8.60415687035339e-001dB,5.87742332914513e+001°)
1.25314117494134e+004	(8.63780531569764e-001dB,5.84666212693050e+001°)
1.25602996369480e+004	(8.67140305478594e-001dB,5.81581541481687e+001°)
1.25892541179410e+004	(8.70494811520636e-001dB,5.78488299920058e+001°)
1.26182753459060e+004	(8.73843851309969e-001dB,5.75386468754954e+001°)
1.26473634747108e+004	(8.77187225341312e-001dB,5.72276028842759e+001°)
1.26765186585777e+004	(8.80524733016290e-001dB,5.69156961151898e+001°)
1.27057410520847e+004	(8.83856172670760e-001dB,5.66029246765292e+001°)
1.27350308101659e+004	(8.87181341602825e-001dB,5.62892866882815e+001°)
1.27643880881127e+004	(8.90500036101821e-001dB,5.59747802823752e+001°)
1.27938130415745e+004	(8.93812051478525e-001dB,5.56594036029265e+001°)
1.28233058265595e+004	(8.97117182095890e-001dB,5.53431548064855e+001°)
1.28528665994354e+004	(9.00415221400912e-001dB,5.50260320622824e+001°)
1.28824955169306e+004	(9.03705961957788e-001dB,5.47080335524757e+001°)
1.29121927361346e+004	(9.06989195481452e-001dB,5.43891574723958e+001°)
1.29419584144991e+004	(9.10264712872530e-001dB,5.40694020307929e+001°)
1.29717927098388e+004	(9.13532304253376e-001dB,5.37487654500827e+001°)
1.30016957803322e+004	(9.16791759004837e-001dB,5.34272459665913e+001°)
1.30316677845222e+004	(9.20042865804102e-001dB,5.31048418307995e+001°)
1.30617088813177e+004	(9.23285412663826e-001dB,5.27815513075877e+001°)
1.30918192299933e+004	(9.26519186972235e-001dB,5.24573726764793e+001°)
1.31219989901913e+004	(9.29743975533949e-001dB,5.21323042318815e+001°)
1.31522483219216e+004	(9.32959564612518e-001dB,5.18063442833288e+001°)
1.31825673855633e+004	(9.36165739973417e-001dB,5.14794911557213e+001°)
1.32129563418650e+004	(9.39362286928636e-001dB,5.11517431895649e+001°)
1.32434153519459e+004	(9.42548990382071e-001dB,5.08230987412080e+001°)
1.32739445772966e+004	(9.45725634876153e-001dB,5.04935561830777e+001°)
1.33045441797801e+004	(9.48892004639669e-001dB,5.01631139039142e+001°)
1.33352143216325e+004	(9.52047883636613e-001dB,4.98317703090033e+001°)
1.33659551654636e+004	(9.55193055616156e-001dB,4.94995238204060e+001°)
1.33967668742586e+004	(9.58327304164024e-001dB,4.91663728771883e+001°)
1.34276496113779e+004	(9.61450412754776e-001dB,4.88323159356460e+001°)
1.34586035405587e+004	(9.64562164805385e-001dB,4.84973514695297e+001°)
1.34896288259157e+004	(9.67662343729921e-001dB,4.81614779702646e+001°)
1.35207256319420e+004	(9.70750732995629e-001dB,4.78246939471703e+001°)
1.35518941235096e+004	(9.73827116179929e-001dB,4.74869979276752e+001°)
1.35831344658707e+004	(9.76891277028917e-001dB,4.71483884575304e+001°)
1.36144468246587e+004	(9.79942999516782e-001dB,4.68088641010178e+001°)
1.36458313658884e+004	(9.82982067906689e-001dB,4.64684234411572e+001°)
1.36772882559577e+004	(9.86008266812824e-001dB,4.61270650799081e+001°)
1.37088176616477e+004	(9.89021381263545e-001dB,4.57847876383693e+001°)
1.37404197501243e+004	(9.92021196766027e-001dB,4.54415897569730e+001°)
1.37720946889387e+004	(9.95007499371863e-001dB,4.50974700956767e+001°)
1.38038426460280e+004	(9.97980075744138e-001dB,4.47524273341491e+001°)
1.38356637897170e+004	(1.00093871322566e+000dB,4.44064601719530e+001°)
1.38675582887181e+004	(1.00388319990841e+000dB,4.40595673287228e+001°)
1.38995263121327e+004	(1.00681332470444e+000dB,4.37117475443376e+001°)
1.39315680294522e+004	(1.00972887741770e+000dB,4.33629995790894e+001°)
1.39636836105585e+004	(1.01262964881750e+000dB,4.30133222138455e+001°)
1.39958732257254e+004	(1.01551543071291e+000dB,4.26627142502065e+001°)
1.40281370456187e+004	(1.01838601602880e+000dB,4.23111745106585e+001°)
1.40604752412983e+004	(1.02124119888266e+000dB,4.19587018387185e+001°)
1.40928879842179e+004	(1.02408077466310e+000dB,4.16052950990758e+001°)
1.41253754462267e+004	(1.02690454010951e+000dB,4.12509531777259e+001°)
1.41579377995700e+004	(1.02971229339276e+000dB,4.08956749820981e+001°)
1.41905752168901e+004	(1.03250383419759e+000dB,4.05394594411769e+001°)
1.42232878712274e+004	(1.03527896380579e+000dB,4.01823055056175e+001°)
1.42560759360210e+004	(1.03803748518096e+000dB,3.98242121478520e+001°)
1.42889395851102e+004	(1.04077920305445e+000dB,3.94651783621916e+001°)
1.43218789927346e+004	(1.04350392401245e+000dB,3.91052031649181e+001°)
1.43548943335357e+004	(1.04621145658442e+000dB,3.87442855943709e+001°)
1.43879857825576e+004	(1.04890161133272e+000dB,3.83824247110235e+001°)
1.44211535152478e+004	(1.05157420094351e+000dB,3.80196195975545e+001°)
1.44543977074584e+004	(1.05422904031879e+000dB,3.76558693589082e+001°)
1.44877185354467e+004	(1.05686594666967e+000dB,3.72911731223475e+001°)
1.45211161758766e+004	(1.05948473961105e+000dB,3.69255300374996e+001°)
1.45545908058188e+004	(1.06208524125710e+000dB,3.65589392763901e+001°)
1.45881426027526e+004	(1.06466727631827e+000dB,3.61914000334702e+001°)
1.46217717445663e+004	(1.06723067219934e+000dB,3.58229115256333e+001°)
1.46554784095582e+004	(1.06977525909865e+000dB,3.54534729922231e+001°)
1.46892627764378e+004	(1.07230087010846e+000dB,3.50830836950308e+001°)
1.47231250243263e+004	(1.07480734131646e+000dB,3.47117429182834e+001°)
1.47570653327581e+004	(1.07729451190842e+000dB,3.43394499686205e+001°)
1.47910838816812e+004	(1.07976222427187e+000dB,3.39662041750624e+001°)
1.48251808514586e+004	(1.08221032410105e+000dB,3.35920048889654e+001°)
1.48593564228692e+004	(1.08463866050268e+000dB,3.32168514839686e+001°)
1.48936107771082e+004	(1.08704708610309e+000dB,3.28407433559274e+001°)
1.49279440957891e+004	(1.08943545715603e+000dB,3.24636799228372e+001°)
1.49623565609434e+004	(1.09180363365184e+000dB,3.20856606247445e+001°)
1.49968483550228e+004	(1.09415147942740e+000dB,3.17066849236475e+001°)
1.50314196608993e+004	(1.09647886227721e+000dB,3.13267523033832e+001°)
1.50660706618665e+004	(1.09878565406523e+000dB,3.09458622695033e+001°)
1.51008015416406e+004	(1.10107173083789e+000dB,3.05640143491382e+001°)
1.51356124843612e+004	(1.10333697293783e+000dB,3.01812080908458e+001°)
1.51705036745924e+004	(1.10558126511863e+000dB,2.97974430644516e+001°)
1.52054752973240e+004	(1.10780449666039e+000dB,2.94127188608717e+001°)
1.52405275379720e+004	(1.11000656148601e+000dB,2.90270350919248e+001°)
1.52756605823798e+004	(1.11218735827850e+000dB,2.86403913901306e+001°)
1.53108746168194e+004	(1.11434679059899e+000dB,2.82527874084934e+001°)
1.53461698279920e+004	(1.11648476700540e+000dB,2.78642228202732e+001°)
1.53815464030294e+004	(1.11860120117188e+000dB,2.74746973187418e+001°)
1.54170045294946e+004	(1.12069601200910e+000dB,2.70842106169250e+001°)
1.54525443953832e+004	(1.12276912378496e+000dB,2.66927624473302e+001°)
1.54881661891239e+004	(1.12482046624601e+000dB,2.63003525616591e+001°)
1.55238700995799e+004	(1.12684997473972e+000dB,2.59069807305067e+001°)
1.55596563160498e+004	(1.12885759033685e+000dB,2.55126467430437e+001°)
1.55955250282686e+004	(1.13084325995477e+000dB,2.51173504066842e+001°)
1.56314764264086e+004	(1.13280693648098e+000dB,2.47210915467393e+001°)
1.56675107010805e+004	(1.13474857889740e+000dB,2.43238700060531e+001°)
1.57036280433346e+004	(1.13666815240469e+000dB,2.39256856446240e+001°)
1.57398286446612e+004	(1.13856562854740e+000dB,2.35265383392109e+001°)
1.57761126969925e+004	(1.14044098533905e+000dB,2.31264279829221e+001°)
1.58124803927029e+004	(1.14229420738785e+000dB,2.27253544847874e+001°)
1.58489319246102e+004	(1.14412528602243e+000dB,2.23233177693164e+001°)
1.58854674859768e+004	(1.14593421941809e+000dB,2.19203177760379e+001°)
1.59220872705107e+004	(1.14772101272291e+000dB,2.15163544590238e+001°)
1.59587914723663e+004	(1.14948567818424e+000dB,2.11114277863956e+001°)
1.59955802861457e+004	(1.15122823527528e+000dB,2.07055377398143e+001°)
1.60324539068994e+004	(1.15294871082159e+000dB,2.02986843139542e+001°)
1.60694125301278e+004	(1.15464713912780e+000dB,1.98908675159577e+001°)
1.61064563517817e+004	(1.15632356210402e+000dB,1.94820873648737e+001°)
1.61435855682639e+004	(1.15797802939262e+000dB,1.90723438910792e+001°)
1.61808003764296e+004	(1.15961059849446e+000dB,1.86616371356832e+001°)
1.62181009735883e+004	(1.16122133489508e+000dB,1.82499671499116e+001°)
1.62554875575038e+004	(1.16281031219093e+000dB,1.78373339944770e+001°)
1.62929603263962e+004	(1.16437761221500e+000dB,1.74237377389283e+001°)
1.63305194789423e+004	(1.16592332516243e+000dB,1.70091784609845e+001°)
1.63681652142771e+004	(1.16744754971554e+000dB,1.65936562458492e+001°)
1.64058977319944e+004	(1.16895039316863e+000dB,1.61771711855074e+001°)
1.64437172321483e+004	(1.17043197155226e+000dB,1.57597233780051e+001°)
1.64816239152540e+004	(1.17189240975707e+000dB,1.53413129267100e+001°)
1.65196179822891e+004	(1.17333184165717e+000dB,1.49219399395552e+001°)
1.65576996346942e+004	(1.17475041023246e+000dB,1.45016045282629e+001°)
1.65958690743746e+004	(1.17614826769114e+000dB,1.40803068075523e+001°)
1.66341265037006e+004	(1.17752557559067e+000dB,1.36580468943274e+001°)
1.66724721255096e+004	(1.17888250495861e+000dB,1.32348249068479e+001°)
1.67109061431060e+004	(1.18021923641233e+000dB,1.28106409638812e+001°)
1.67494287602633e+004	(1.18153596027804e+000dB,1.23854951838367e+001°)
1.67880401812245e+004	(1.18283287670884e+000dB,1.19593876838825e+001°)
1.68267406107036e+004	(1.18411019580195e+000dB,1.15323185790419e+001°)
1.68655302538863e+004	(1.18536813771473e+000dB,1.11042879812743e+001°)
1.69044093164316e+004	(1.18660693277995e+000dB,1.06752959985369e+001°)
1.69433780044722e+004	(1.18782682161977e+000dB,1.02453427338282e+001°)
1.69824365246164e+004	(1.18902805525857e+000dB,9.81442828421391e+000°)
1.70215850839484e+004	(1.19021089523470e+000dB,9.38255273983559e+000°)
1.70608238900301e+004	(1.19137561371102e+000dB,8.94971618290011e+000°)
1.71001531509018e+004	(1.19252249358390e+000dB,8.51591868665233e+000°)
1.71395730750832e+004	(1.19365182859123e+000dB,8.08116031433042e+000°)
1.71790838715748e+004	(1.19476392341868e+000dB,7.64544111810251e+000°)
1.72186857498590e+004	(1.19585909380494e+000dB,7.20876113798706e+000°)
1.72583789199009e+004	(1.19693766664511e+000dB,6.77112040075533e+000°)
1.72981635921499e+004	(1.19799998009266e+000dB,6.33251891881711e+000°)
1.73380399775403e+004	(1.19904638365994e+000dB,5.89295668908820e+000°)
1.73780082874926e+004	(1.20007723831699e+000dB,5.45243369184274e+000°)
1.74180687339150e+004	(1.20109291658856e+000dB,5.01094988954715e+000°)
1.74582215292039e+004	(1.20209380264962e+000dB,4.56850522567869e+000°)
1.74984668862454e+004	(1.20308029241899e+000dB,4.12509962352626e+000°)
1.75388050184165e+004	(1.20405279365111e+000dB,3.68073298497618e+000°)
1.75792361395858e+004	(1.20501172602612e+000dB,3.23540518928131e+000°)
1.76197604641152e+004	(1.20595752123794e+000dB,2.78911609181355e+000°)
1.76603782068605e+004	(1.20689062308041e+000dB,2.34186552280183e+000°)
1.77010895831731e+004	(1.20781148753153e+000dB,1.89365328605387e+000°)
1.77418948089005e+004	(1.20872058283559e+000dB,1.44447915766220e+000°)
